"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 2017","108.11","108.76","108.77","107.75","113.17K","-0.51%"
"May 10, 2017","108.66","108.67","108.72","108.40","75.81K","-0.06%"
"May 09, 2017","108.72","109.06","109.16","108.72","98.72K","0.15%"
"May 08, 2017","108.56","109.23","109.23","108.36","114.13K","-0.31%"
"May 05, 2017","108.90","107.76","108.90","107.50","90.11K","0.97%"
"May 04, 2017","107.85","106.89","107.85","106.86","89.39K","1.19%"
"May 03, 2017","106.58","106.04","106.58","105.99","111.26K","0.40%"
"May 02, 2017","106.16","105.83","106.16","105.64","71.93K","0.64%"
"Apr 28, 2017","105.49","105.39","105.83","105.36","25.88K","-0.03%"
"Apr 27, 2017","105.52","105.50","105.75","105.35","65.41K","-0.42%"
"Apr 26, 2017","105.97","106.00","106.08","105.67","56.50K","-0.11%"
"Apr 25, 2017","106.09","106.08","106.36","105.92","32.22K","0.24%"
"Apr 24, 2017","105.84","105.19","105.92","104.78","155.29K","4.10%"
"Apr 21, 2017","101.67","101.56","101.99","101.08","50.78K","0.00%"
"Apr 20, 2017","101.67","101.00","101.95","100.99","153.92K","0.47%"
"Apr 19, 2017","101.19","100.89","101.38","100.89","6.22K","0.46%"
"Apr 18, 2017","100.73","102.23","102.36","100.73","10.13K","-1.18%"
"Apr 13, 2017","101.93","102.31","102.31","101.81","16.65K","-0.49%"
"Apr 12, 2017","102.43","102.83","103.02","102.43","22.68K","-0.15%"
"Apr 11, 2017","102.58","102.38","102.89","102.08","11.72K","-0.28%"
"Apr 10, 2017","102.87","103.26","103.26","102.80","66.45K","-0.45%"
"Apr 07, 2017","103.33","102.69","103.33","102.66","27.16K","0.20%"
"Apr 06, 2017","103.12","102.00","103.19","101.94","78.06K","0.53%"
"Apr 05, 2017","102.58","102.95","103.09","102.58","44.00K","-0.33%"
"Apr 04, 2017","102.92","102.64","102.92","102.36","59.40K","0.28%"
"Apr 03, 2017","102.63","103.61","103.64","102.63","250.35K","-0.70%"
"Mar 31, 2017","103.35","102.50","103.35","102.42","29.57K","0.50%"
"Mar 30, 2017","102.84","102.62","102.84","102.35","9.73K","0.31%"
"Mar 29, 2017","102.52","102.59","102.66","102.30","6.34K","0.29%"
"Mar 28, 2017","102.22","101.73","102.28","101.42","21.87K","0.78%"
"Mar 27, 2017","101.43","100.85","101.43","100.70","55.73K","-0.21%"
"Mar 24, 2017","101.64","101.67","101.70","101.34","15.29K","-0.18%"
"Mar 23, 2017","101.82","100.84","101.83","100.75","127.76K","0.93%"
"Mar 22, 2017","100.88","100.58","101.10","100.35","34.87K","-0.29%"
"Mar 21, 2017","101.17","101.72","102.36","101.02","49.06K","-0.24%"
"Mar 20, 2017","101.41","101.33","101.64","101.26","22.46K","-0.15%"
"Mar 17, 2017","101.56","101.34","101.85","101.30","11.40K","0.25%"
"Mar 16, 2017","101.31","101.50","101.63","101.13","31.83K","0.85%"
"Mar 15, 2017","100.46","100.22","100.54","100.22","30.58K","0.30%"
"Mar 14, 2017","100.16","100.64","100.64","99.93","5.85K","-0.51%"
"Mar 13, 2017","100.67","100.59","100.78","100.53","10.52K","0.01%"
"Mar 10, 2017","100.66","100.83","101.39","100.66","33.10K","0.16%"
"Mar 09, 2017","100.50","99.70","100.70","99.64","37.15K","0.61%"
"Mar 08, 2017","99.89","99.62","100.18","99.50","40.52K","0.30%"
