"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 26, 2018","132.01","132.09","132.09","132.01","0.15K","0.17%"
"Nov 23, 2018","131.78","131.84","131.84","131.78","0.08K","0.07%"
"Nov 22, 2018","131.69","131.69","131.69","131.69","-","0.14%"
"Nov 21, 2018","131.50","131.38","131.50","131.38","0.01K","0.27%"
"Nov 20, 2018","131.14","131.09","131.14","131.09","0.97K","0.02%"
"Nov 19, 2018","131.11","131.31","131.35","131.11","2.92K","-0.15%"
"Nov 16, 2018","131.31","131.31","131.31","131.31","-","-0.02%"
"Nov 15, 2018","131.34","131.32","131.40","131.32","0.58K","0.08%"
"Nov 14, 2018","131.24","131.25","131.34","131.24","0.01K","-0.08%"
"Nov 13, 2018","131.35","131.38","131.38","131.34","2.04K","-0.03%"
"Nov 12, 2018","131.39","131.43","131.43","131.39","0.01K","-0.04%"
"Nov 09, 2018","131.44","131.34","131.44","131.34","0.01K","0.06%"
"Nov 08, 2018","131.36","131.35","131.42","131.34","0.01K","-0.13%"
"Nov 07, 2018","131.53","131.56","131.56","131.47","0.29K","0.04%"
"Nov 06, 2018","131.48","131.48","131.48","131.48","-","-0.11%"
"Nov 05, 2018","131.62","131.44","131.62","131.44","3.45K","0.00%"
"Nov 02, 2018","131.62","131.45","131.62","131.43","0.02K","0.10%"
"Nov 01, 2018","131.49","131.46","131.49","131.46","0.87K","0.08%"
"Oct 31, 2018","131.38","131.37","131.42","131.37","4.39K","0.05%"
"Oct 30, 2018","131.31","131.57","131.57","131.31","1.01K","-0.19%"
"Oct 29, 2018","131.56","131.50","131.56","131.50","0.01K","0.19%"
"Oct 26, 2018","131.31","131.09","131.31","131.09","0.06K","0.14%"
"Oct 25, 2018","131.12","130.96","131.15","130.96","2.46K","0.16%"
"Oct 24, 2018","130.91","131.00","131.00","130.91","10.72K","0.03%"
"Oct 23, 2018","130.87","130.99","131.00","130.87","0.02K","-0.05%"
"Oct 22, 2018","130.93","130.85","130.94","130.85","1.18K","0.21%"
"Oct 19, 2018","130.66","130.25","130.66","130.25","0.17K","0.15%"
"Oct 18, 2018","130.47","130.53","130.53","130.47","0.06K","-0.16%"
"Oct 17, 2018","130.68","130.91","130.91","130.68","0.01K","-0.02%"
"Oct 16, 2018","130.71","130.50","130.74","130.49","2.07K","0.24%"
