"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 27, 2013","110.64","110.03","110.64","110.03","0.60K","0.92%"
"Jun 26, 2013","109.63","108.81","109.63","108.80","1.64K","1.38%"
"Jun 25, 2013","108.14","107.59","108.14","107.59","0.35K","1.68%"
"Jun 24, 2013","106.35","107.72","107.72","106.35","0.10K","-0.89%"
"Jun 21, 2013","107.31","108.23","108.23","107.31","0.54K","-0.90%"
"Jun 20, 2013","108.28","109.39","109.39","108.28","0.45K","-1.42%"
"Jun 19, 2013","109.84","110.10","110.21","109.79","1.01K","0.05%"
"Jun 18, 2013","109.79","109.59","109.79","109.33","2.66K","-0.15%"
"Jun 17, 2013","109.95","109.61","109.95","109.52","0.23K","0.80%"
"Jun 14, 2013","109.08","109.36","109.36","109.08","0.07K","0.84%"
"Jun 13, 2013","108.17","107.63","108.17","107.63","0.18K","-0.54%"
"Jun 12, 2013","108.76","109.95","109.95","108.76","0.09K","-1.20%"
"Jun 11, 2013","110.08","110.08","110.08","110.08","-","-0.70%"
"Jun 10, 2013","110.86","110.98","111.09","110.70","9.33K","0.15%"
"Jun 07, 2013","110.69","109.27","110.69","109.27","0.19K","1.73%"
"Jun 06, 2013","108.81","109.73","109.73","108.81","0.09K","-1.23%"
"Jun 05, 2013","110.17","111.03","111.03","110.17","0.62K","-1.41%"
"Jun 04, 2013","111.74","111.99","111.99","111.74","2.50K","1.05%"
"Jun 03, 2013","110.58","111.36","111.90","110.58","0.61K","-2.81%"
"May 31, 2013","113.78","112.94","113.78","112.94","0.61K","0.53%"
"May 30, 2013","113.18","113.18","113.18","113.18","-","0.07%"
"May 29, 2013","113.10","114.37","114.37","113.10","0.95K","-1.98%"
"May 28, 2013","115.39","115.39","115.39","115.39","-","1.27%"
"May 27, 2013","113.94","113.41","113.94","113.41","0.26K","0.68%"
"May 24, 2013","113.17","113.76","113.76","112.98","0.43K","-0.54%"
"May 23, 2013","113.78","113.75","113.78","113.26","1.12K","-2.00%"
"May 22, 2013","116.10","116.10","116.10","116.10","-","0.86%"
"May 21, 2013","115.11","115.32","115.32","115.11","0.13K","-0.39%"
"May 20, 2013","115.56","115.56","115.56","115.56","-","0.32%"
"May 17, 2013","115.19","114.91","115.32","114.91","0.33K","0.51%"
"May 16, 2013","114.60","114.50","114.60","114.09","0.12K","0.01%"
"May 15, 2013","114.59","114.59","114.59","114.59","-","1.42%"
"May 14, 2013","112.99","111.83","112.99","111.83","0.24K","0.87%"
"May 13, 2013","112.02","112.02","112.02","112.02","-","0.06%"
"May 10, 2013","111.95","111.47","111.95","111.34","10.05K","1.17%"
"May 09, 2013","110.66","110.66","110.66","110.66","-","0.57%"
"May 08, 2013","110.03","110.15","110.15","109.64","0.28K","-0.16%"
"May 07, 2013","110.21","109.99","110.21","109.99","0.04K","0.35%"
"May 06, 2013","109.83","109.48","109.83","109.41","0.22K","0.25%"
"May 03, 2013","109.56","109.62","109.64","109.56","3.60K","0.77%"
"May 02, 2013","108.72","107.08","108.72","107.08","1.05K","1.12%"
"Apr 30, 2013","107.52","107.52","107.52","107.52","-","-0.38%"
"Apr 29, 2013","107.93","107.65","107.93","107.65","0.06K","0.06%"
"Apr 26, 2013","107.86","107.99","108.00","107.79","0.59K","-0.68%"
"Apr 25, 2013","108.60","108.60","108.60","108.60","-","0.53%"
"Apr 24, 2013","108.03","108.30","108.30","108.03","0.09K","0.19%"
"Apr 23, 2013","107.82","107.15","107.82","107.15","0.32K","1.83%"
"Apr 22, 2013","105.88","106.27","106.27","105.88","0.07K","0.29%"
"Apr 19, 2013","105.57","105.24","105.57","105.24","0.60K","0.36%"
"Apr 18, 2013","105.19","105.96","105.96","105.19","0.08K","-0.36%"
"Apr 17, 2013","105.57","105.68","105.68","105.57","0.11K","-0.39%"
"Apr 16, 2013","105.98","105.88","105.98","105.88","0.21K","-1.14%"
"Apr 15, 2013","107.20","107.50","107.50","107.20","0.38K","-0.29%"
"Apr 12, 2013","107.51","108.08","108.08","107.51","21.19K","-0.53%"
"Apr 11, 2013","108.08","107.97","108.08","107.97","0.08K","0.34%"
"Apr 10, 2013","107.71","107.71","107.71","107.71","-","1.46%"
"Apr 09, 2013","106.16","106.16","106.16","106.16","-","0.11%"
"Apr 08, 2013","106.04","106.30","106.30","106.04","11.50K","0.54%"
"Apr 05, 2013","105.47","107.18","107.18","105.39","7.26K","-2.03%"
"Apr 04, 2013","107.66","107.92","107.92","107.66","1.98K","-0.24%"
"Apr 03, 2013","107.92","107.92","107.92","107.92","-","-0.90%"
