"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 12, 2019","110.46","110.40","110.70","110.02","3.35K","0.36%"
"Apr 11, 2019","110.06","110.52","110.52","110.06","1.86K","-0.24%"
"Apr 10, 2019","110.32","110.22","111.44","110.00","58.19K","0.29%"
"Apr 09, 2019","110.00","110.44","110.66","110.00","1.32K","-0.27%"
"Apr 08, 2019","110.30","110.76","110.82","110.30","6.04K","-0.52%"
"Apr 05, 2019","110.88","110.62","110.88","110.60","13.27K","0.71%"
"Apr 04, 2019","110.10","110.28","110.62","109.98","17.98K","-0.16%"
"Apr 03, 2019","110.28","110.94","110.94","110.28","3.93K","-0.16%"
"Apr 02, 2019","110.46","110.10","110.58","109.60","4.24K","0.93%"
"Apr 01, 2019","109.44","109.00","109.44","108.86","1.49K","1.15%"
"Mar 29, 2019","108.20","108.46","108.50","107.78","6.32K","-0.31%"
"Mar 28, 2019","108.54","107.72","108.64","107.72","4.41K","0.76%"
"Mar 27, 2019","107.72","108.18","108.58","107.72","8.52K","-0.43%"
"Mar 26, 2019","108.18","107.68","108.18","107.68","4.63K","1.18%"
"Mar 25, 2019","106.92","107.16","107.16","106.32","9.46K","-0.83%"
"Mar 22, 2019","107.82","108.92","108.92","107.82","5.02K","-1.14%"
"Mar 21, 2019","109.06","109.16","109.16","108.50","9.30K","-0.07%"
"Mar 20, 2019","109.14","109.10","109.30","109.00","9.46K","-0.13%"
"Mar 19, 2019","109.28","108.50","109.44","108.50","4.92K","0.76%"
"Mar 18, 2019","108.46","108.60","108.62","108.42","5.51K","0.54%"
"Mar 15, 2019","107.88","108.00","108.36","107.86","34.13K","0.13%"
"Mar 14, 2019","107.74","109.50","109.50","107.02","7.12K","1.05%"
"Mar 13, 2019","106.62","106.16","106.64","106.00","4.89K","0.43%"
"Mar 12, 2019","106.16","106.20","106.48","106.16","10.87K","0.89%"
"Mar 11, 2019","105.22","105.48","105.48","105.22","2.49K","-0.13%"
"Mar 08, 2019","105.36","105.34","105.48","104.96","32.10K","-0.02%"
"Mar 07, 2019","105.38","105.80","106.40","105.38","6.38K","-0.49%"
"Mar 06, 2019","105.90","106.52","106.52","105.90","14.52K","0.00%"
"Mar 05, 2019","105.90","106.10","106.22","105.80","5.12K","0.02%"
"Mar 04, 2019","105.88","106.04","106.04","105.40","10.28K","0.46%"
"Mar 01, 2019","105.40","105.56","105.70","105.40","11.32K","0.34%"
"Feb 28, 2019","105.04","104.64","105.04","104.50","16.98K","0.17%"
"Feb 27, 2019","104.86","105.00","105.18","104.86","10.40K","-0.13%"
"Feb 26, 2019","105.00","104.50","105.06","104.38","5.07K","0.48%"
"Feb 25, 2019","104.50","104.74","104.74","104.14","49.84K","0.44%"
"Feb 22, 2019","104.04","103.42","104.20","103.32","21.59K","0.42%"
"Feb 21, 2019","103.60","106.66","106.66","103.50","18.75K","-0.44%"
"Feb 20, 2019","104.06","103.90","104.06","103.58","6.12K","0.64%"
"Feb 19, 2019","103.40","104.32","104.32","103.10","5.05K","-0.84%"
"Feb 18, 2019","104.28","104.14","104.36","103.80","72.72K","0.46%"
"Feb 15, 2019","103.80","103.16","103.80","102.76","9.46K","0.70%"
"Feb 14, 2019","103.08","102.98","103.16","102.90","12.55K","0.45%"
"Feb 13, 2019","102.62","102.90","103.08","102.38","20.22K","0.14%"
"Feb 12, 2019","102.48","102.00","102.52","101.84","20.48K","1.07%"
"Feb 11, 2019","101.40","101.14","101.64","100.96","20.22K","0.98%"
"Feb 08, 2019","100.42","101.46","101.46","100.16","13.67K","-0.95%"
