"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 17, 2018","122.84","122.84","122.84","122.84","-","-0.11%"
"Jan 16, 2018","122.98","122.98","122.98","122.98","-","0.00%"
"Jan 15, 2018","122.98","123.03","123.05","122.98","1.49K","0.03%"
"Jan 12, 2018","122.94","122.94","122.94","122.94","-","-0.07%"
"Jan 11, 2018","123.03","123.03","123.03","123.03","-","0.07%"
"Jan 10, 2018","122.94","122.94","122.94","122.94","-","-0.15%"
"Jan 09, 2018","123.13","123.13","123.13","123.13","-","-0.08%"
"Jan 08, 2018","123.23","123.23","123.23","123.23","-","-0.06%"
"Jan 05, 2018","123.30","123.30","123.30","123.30","-","-0.01%"
"Jan 04, 2018","123.31","123.31","123.31","123.31","-","-0.18%"
"Jan 03, 2018","123.53","123.53","123.53","123.53","-","0.10%"
"Jan 02, 2018","123.41","123.41","123.41","123.41","-","-0.10%"
"Dec 29, 2017","123.53","123.57","123.61","123.53","0.15K","0.01%"
"Dec 28, 2017","123.52","123.52","123.52","123.52","-","0.06%"
"Dec 27, 2017","123.45","123.45","123.45","123.45","-","0.15%"
"Dec 22, 2017","123.27","123.27","123.27","123.27","-","-0.06%"
"Dec 21, 2017","123.34","123.34","123.34","123.34","-","-0.04%"
"Dec 20, 2017","123.39","123.39","123.39","123.39","-","-0.04%"
"Dec 19, 2017","123.44","123.44","123.44","123.44","-","-0.28%"
"Dec 18, 2017","123.79","123.79","123.79","123.79","-","0.10%"
"Dec 15, 2017","123.67","123.67","123.67","123.67","-","-0.13%"
"Dec 14, 2017","123.83","123.83","123.83","123.83","-","0.11%"
"Dec 13, 2017","123.70","123.70","123.70","123.70","-","0.09%"
"Dec 12, 2017","123.59","123.59","123.59","123.59","-","-0.15%"
"Dec 11, 2017","123.78","123.78","123.78","123.78","-","0.01%"
"Dec 08, 2017","123.77","123.77","123.77","123.77","-","-0.10%"
"Dec 07, 2017","123.90","123.90","123.90","123.90","-","0.02%"
"Dec 06, 2017","123.88","123.88","123.88","123.88","-","0.22%"
"Dec 05, 2017","123.61","123.61","123.61","123.61","-","-0.02%"
"Dec 04, 2017","123.64","123.64","123.64","123.64","-","-0.31%"
"Dec 01, 2017","124.02","124.02","124.02","124.02","-","0.19%"
"Nov 30, 2017","123.79","123.79","123.79","123.79","-","-0.06%"
"Nov 29, 2017","123.86","123.86","123.86","123.86","-","-0.27%"
"Nov 28, 2017","124.20","124.20","124.20","124.20","-","0.10%"
"Nov 27, 2017","124.08","124.08","124.08","124.08","-","0.05%"
"Nov 24, 2017","124.02","124.02","124.02","124.02","-","-0.06%"
"Nov 23, 2017","124.10","124.04","124.10","124.04","0.51K","0.07%"
"Nov 22, 2017","124.01","124.01","124.01","124.01","-","0.15%"
"Nov 21, 2017","123.82","123.82","123.82","123.82","-","-0.06%"
"Nov 20, 2017","123.90","123.90","123.90","123.90","-","-0.14%"
"Nov 17, 2017","124.07","124.07","124.07","124.07","-","0.06%"
"Nov 16, 2017","124.00","124.00","124.00","124.00","-","-0.03%"
"Nov 15, 2017","124.04","124.04","124.04","124.04","-","0.06%"
"Nov 14, 2017","123.97","123.90","123.97","123.90","0.19K","0.02%"
"Nov 13, 2017","123.95","123.95","123.95","123.95","-","-0.07%"
"Nov 10, 2017","124.04","124.04","124.04","124.04","-","-0.14%"
"Nov 09, 2017","124.21","124.21","124.21","124.21","-","-0.12%"
"Nov 08, 2017","124.36","124.36","124.36","124.36","-","0.01%"
"Nov 07, 2017","124.35","124.35","124.35","124.35","-","0.02%"
"Nov 06, 2017","124.32","124.32","124.32","124.32","-","0.10%"
"Nov 03, 2017","124.20","124.20","124.20","124.20","-","0.00%"
"Nov 02, 2017","124.20","124.20","124.20","124.20","-","0.01%"
"Nov 01, 2017","124.19","124.19","124.19","124.19","-","-0.02%"
"Oct 30, 2017","124.22","124.22","124.22","124.22","-","0.17%"
"Oct 27, 2017","124.01","124.01","124.01","124.01","-","0.09%"
"Oct 26, 2017","123.90","123.90","123.90","123.90","-","0.04%"
"Oct 25, 2017","123.85","123.85","123.85","123.85","-","-0.13%"
"Oct 24, 2017","124.01","124.01","124.01","124.01","-","-0.10%"
"Oct 23, 2017","124.13","124.06","124.13","124.06","1.00K","0.06%"
"Oct 20, 2017","124.05","124.05","124.05","124.05","-","-0.23%"
"Oct 19, 2017","124.33","124.33","124.33","124.33","-","0.12%"
"Oct 18, 2017","124.18","124.18","124.18","124.18","-","-0.11%"
"Oct 17, 2017","124.32","124.32","124.32","124.32","-","-0.13%"
"Oct 16, 2017","124.48","124.48","124.48","124.48","-","-0.07%"
"Oct 13, 2017","124.57","124.57","124.57","124.57","-","0.16%"
"Oct 12, 2017","124.37","124.37","124.37","124.37","-","0.02%"
"Oct 11, 2017","124.34","124.34","124.34","124.34","-","-0.05%"
"Oct 10, 2017","124.40","124.40","124.40","124.40","-","0.12%"
"Oct 09, 2017","124.25","124.25","124.25","124.25","-","-0.02%"
"Oct 06, 2017","124.28","124.28","124.28","124.28","-","-0.02%"
"Oct 05, 2017","124.30","124.30","124.30","124.30","-","-0.08%"
"Oct 04, 2017","124.40","124.40","124.40","124.40","-","0.07%"
"Oct 02, 2017","124.31","124.31","124.31","124.31","-","-0.10%"
"Sep 29, 2017","124.44","124.44","124.44","124.44","-","0.00%"
"Sep 28, 2017","124.44","124.44","124.44","124.44","-","-0.03%"
"Sep 27, 2017","124.48","124.48","124.48","124.48","-","-0.18%"
"Sep 26, 2017","124.70","124.70","124.70","124.70","-","-0.07%"
"Sep 25, 2017","124.79","124.79","124.79","124.79","-","0.15%"
"Sep 22, 2017","124.60","124.68","124.68","124.60","0.24K","0.00%"
"Sep 21, 2017","124.60","124.67","124.67","124.60","0.28K","-0.18%"
"Sep 20, 2017","124.83","124.83","124.83","124.83","-","0.04%"
"Sep 19, 2017","124.78","124.78","124.78","124.78","-","-0.04%"
"Sep 18, 2017","124.83","124.83","124.83","124.83","-","-0.06%"
"Sep 15, 2017","124.91","124.91","124.91","124.91","-","-0.08%"
"Sep 14, 2017","125.01","125.01","125.01","125.01","-","-0.07%"
"Sep 13, 2017","125.10","125.10","125.10","125.10","-","-0.06%"
"Sep 12, 2017","125.18","125.18","125.18","125.18","-","-0.23%"
"Sep 11, 2017","125.47","125.47","125.47","125.47","-","-0.16%"
"Sep 08, 2017","125.67","125.67","125.67","125.67","-","-0.13%"
"Sep 07, 2017","125.83","125.83","125.83","125.83","-","0.15%"
"Sep 06, 2017","125.64","125.64","125.64","125.64","-","0.01%"
"Sep 05, 2017","125.63","125.63","125.63","125.63","-","0.26%"
"Sep 04, 2017","125.30","125.30","125.30","125.30","-","0.03%"
"Sep 01, 2017","125.26","125.26","125.26","125.26","-","-0.03%"
"Aug 31, 2017","125.30","125.30","125.30","125.30","-","0.02%"
"Aug 30, 2017","125.27","125.27","125.27","125.27","-","-0.09%"
"Aug 29, 2017","125.38","125.38","125.38","125.38","-","0.21%"
"Aug 28, 2017","125.12","125.12","125.12","125.12","-","0.04%"
"Aug 25, 2017","125.07","125.07","125.07","125.07","-","0.02%"
"Aug 24, 2017","125.04","125.04","125.04","125.04","-","0.01%"
"Aug 23, 2017","125.03","125.03","125.03","125.03","-","0.08%"
"Aug 22, 2017","124.93","124.93","124.93","124.93","-","-0.05%"
"Aug 21, 2017","124.99","124.99","124.99","124.99","-","-0.01%"
"Aug 18, 2017","125.00","125.00","125.00","125.00","-","0.11%"
"Aug 17, 2017","124.86","124.86","124.86","124.86","-","0.16%"
"Aug 16, 2017","124.66","124.66","124.66","124.66","-","0.02%"
"Aug 15, 2017","124.63","124.63","124.63","124.63","-","-0.24%"
"Aug 14, 2017","124.93","124.91","124.93","124.91","0.30K","-0.07%"
"Aug 11, 2017","125.02","125.02","125.02","125.02","-","0.19%"
"Aug 10, 2017","124.78","124.83","124.83","124.78","0.07K","-0.03%"
"Aug 09, 2017","124.82","124.82","124.82","124.82","-","0.30%"
"Aug 08, 2017","124.45","124.45","124.45","124.45","-","-0.13%"
"Aug 07, 2017","124.61","124.61","124.61","124.61","-","0.08%"
"Aug 04, 2017","124.51","124.51","124.51","124.51","-","-0.11%"
"Aug 03, 2017","124.65","124.65","124.65","124.65","-","0.06%"
"Aug 02, 2017","124.58","124.52","124.58","124.52","0.01K","0.01%"
"Aug 01, 2017","124.57","124.57","124.57","124.57","-","0.10%"
"Jul 31, 2017","124.44","124.44","124.44","124.44","-","-0.01%"
"Jul 28, 2017","124.45","124.45","124.45","124.45","-","0.14%"
"Jul 27, 2017","124.28","124.28","124.28","124.28","-","0.13%"
"Jul 26, 2017","124.12","124.12","124.12","124.12","-","-0.06%"
"Jul 25, 2017","124.19","124.19","124.19","124.19","-","-0.21%"
"Jul 24, 2017","124.45","124.45","124.45","124.45","-","-0.06%"
"Jul 21, 2017","124.52","124.52","124.52","124.52","-","0.04%"
"Jul 20, 2017","124.47","124.47","124.47","124.47","-","0.06%"
"Jul 19, 2017","124.39","124.34","124.39","124.34","0.02K","-0.01%"
"Jul 18, 2017","124.40","124.40","124.40","124.40","-","0.20%"
"Jul 17, 2017","124.15","124.15","124.15","124.15","-","-0.02%"
"Jul 14, 2017","124.18","124.18","124.18","124.18","-","0.21%"
"Jul 13, 2017","123.92","123.92","123.92","123.92","-","-0.13%"
"Jul 12, 2017","124.08","124.08","124.08","124.08","-","0.27%"
"Jul 11, 2017","123.75","123.75","123.75","123.75","-","-0.03%"
"Jul 10, 2017","123.79","123.79","123.79","123.79","-","0.14%"
"Jul 07, 2017","123.62","123.62","123.62","123.62","-","0.04%"
"Jul 06, 2017","123.57","123.57","123.57","123.57","-","-0.17%"
"Jul 05, 2017","123.78","123.78","123.78","123.78","-","0.06%"
"Jul 04, 2017","123.70","123.70","123.70","123.70","-","0.01%"
"Jul 03, 2017","123.69","123.69","123.69","123.69","-","-0.32%"
"Jun 30, 2017","124.09","124.09","124.09","124.09","-","0.00%"
"Jun 29, 2017","124.09","124.09","124.09","124.09","-","-0.18%"
"Jun 28, 2017","124.31","124.32","124.32","124.31","0.01K","0.03%"
"Jun 27, 2017","124.27","124.27","124.27","124.27","-","-0.26%"
"Jun 26, 2017","124.60","124.60","124.60","124.60","-","0.06%"
"Jun 23, 2017","124.53","124.53","124.53","124.53","-","0.08%"
"Jun 22, 2017","124.43","124.43","124.43","124.43","-","0.02%"
"Jun 21, 2017","124.40","124.40","124.40","124.40","-","0.01%"
"Jun 20, 2017","124.39","124.29","124.42","124.29","0.64K","0.00%"
"Jun 19, 2017","124.39","124.39","124.39","124.39","-","-0.16%"
"Jun 16, 2017","124.59","124.59","124.59","124.59","-","0.10%"
"Jun 15, 2017","124.46","124.46","124.46","124.46","-","-0.31%"
