"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 23, 2018","106.60","106.86","106.91","106.52","48.37K","-0.19%"
"Aug 22, 2018","106.80","107.14","107.14","106.44","17.78K","0.00%"
"Aug 21, 2018","106.80","106.40","107.10","106.36","9.91K","0.53%"
"Aug 20, 2018","106.24","106.26","106.34","106.22","17.99K","0.95%"
"Aug 17, 2018","105.24","105.40","105.42","104.64","41.97K","-0.21%"
"Aug 16, 2018","105.46","105.10","105.52","104.96","46.57K","0.69%"
"Aug 15, 2018","104.74","107.06","107.06","104.50","48.30K","-1.71%"
"Aug 14, 2018","106.56","107.18","107.18","106.00","36.73K","0.06%"
"Aug 13, 2018","106.50","106.28","106.88","106.28","48.85K","-0.62%"
"Aug 10, 2018","107.16","108.38","108.38","106.84","41.27K","-1.89%"
"Aug 09, 2018","109.22","108.92","109.42","108.54","6.20K","0.17%"
"Aug 08, 2018","109.03","108.66","109.44","108.58","76.50K","-0.37%"
"Aug 07, 2018","109.43","109.18","109.76","109.04","26.38K","0.78%"
"Aug 06, 2018","108.58","108.34","109.14","108.08","33.13K","-0.04%"
"Aug 03, 2018","108.62","108.32","108.80","108.32","37.14K","0.44%"
"Aug 02, 2018","108.14","108.56","108.56","107.78","26.06K","-1.53%"
"Aug 01, 2018","109.82","110.18","110.25","109.58","12.90K","-0.63%"
"Jul 31, 2018","110.52","110.38","110.84","110.04","16.99K","0.20%"
"Jul 30, 2018","110.30","110.60","110.66","110.30","13.98K","-0.54%"
"Jul 27, 2018","110.90","110.54","111.08","110.54","33.87K","0.43%"
"Jul 26, 2018","110.42","109.58","110.52","109.58","43.09K","1.92%"
"Jul 25, 2018","108.34","109.34","109.34","108.20","22.92K","-1.01%"
"Jul 24, 2018","109.44","108.74","109.82","108.68","13.10K","1.20%"
"Jul 23, 2018","108.14","108.00","108.20","107.82","22.20K","-0.13%"
"Jul 20, 2018","108.28","109.08","109.42","107.56","6.86K","-1.01%"
"Jul 19, 2018","109.38","109.82","109.82","109.24","30.28K","-0.51%"
"Jul 18, 2018","109.94","110.06","110.06","109.72","20.78K","0.70%"
"Jul 17, 2018","109.18","108.34","109.22","108.00","12.72K","0.87%"
"Jul 16, 2018","108.24","108.42","108.42","107.94","26.45K","0.17%"
"Jul 13, 2018","108.06","108.16","108.22","107.74","13.55K","0.35%"
"Jul 12, 2018","107.68","107.12","107.68","107.12","14.46K","0.60%"
"Jul 11, 2018","107.04","107.26","107.44","106.94","24.74K","-1.56%"
"Jul 10, 2018","108.74","108.06","108.84","108.06","30.74K","0.59%"
"Jul 09, 2018","108.10","108.06","108.16","107.76","10.49K","0.35%"
"Jul 06, 2018","107.72","107.60","107.72","107.22","38.30K","0.47%"
"Jul 05, 2018","107.22","107.20","107.80","106.98","19.30K","0.94%"
"Jul 04, 2018","106.22","106.06","106.40","106.06","22.56K","-0.17%"
"Jul 03, 2018","106.40","106.42","106.94","106.22","26.78K","0.83%"
"Jul 02, 2018","105.52","104.68","106.02","104.68","24.75K","-0.16%"
"Jun 29, 2018","105.69","106.22","106.68","105.69","25.26K","0.68%"
"Jun 28, 2018","104.98","105.82","106.52","104.40","27.14K","-1.41%"
"Jun 27, 2018","106.48","105.18","107.08","104.54","30.51K","0.95%"
"Jun 26, 2018","105.48","106.20","106.29","105.22","38.34K","-0.34%"
"Jun 25, 2018","105.84","107.74","107.74","105.84","15.60K","-2.40%"
"Jun 22, 2018","108.44","108.20","108.44","107.82","11.41K","0.52%"
"Jun 21, 2018","107.88","109.04","109.04","107.72","33.14K","-1.44%"
"Jun 20, 2018","109.46","109.50","109.86","109.26","18.49K","0.04%"
"Jun 19, 2018","109.42","108.94","109.42","108.68","18.90K","-1.07%"
"Jun 18, 2018","110.60","111.42","111.42","110.32","26.69K","-1.36%"
"Jun 15, 2018","112.12","113.24","113.46","112.12","24.34K","-0.88%"
"Jun 14, 2018","113.12","110.50","113.16","110.50","11.16K","1.76%"
"Jun 13, 2018","111.16","110.40","111.16","110.40","26.44K","0.32%"
"Jun 12, 2018","110.80","111.60","111.60","110.48","25.39K","0.07%"
"Jun 11, 2018","110.72","110.74","110.74","109.98","37.56K","0.62%"
"Jun 08, 2018","110.04","109.14","110.12","108.86","124.54K","-0.67%"
"Jun 07, 2018","110.78","110.96","111.30","110.14","20.03K","0.13%"
"Jun 06, 2018","110.64","110.78","110.78","109.82","9.71K","-0.04%"
"Jun 05, 2018","110.68","110.56","111.34","110.56","10.03K","0.53%"
"Jun 04, 2018","110.10","110.14","110.16","109.72","8.52K","0.36%"
"Jun 01, 2018","109.70","109.28","110.22","109.21","42.36K","1.07%"
"May 31, 2018","108.54","110.20","110.20","108.24","23.58K","-1.60%"
"May 30, 2018","110.30","109.42","110.30","109.24","10.96K","1.01%"
"May 29, 2018","109.20","109.80","109.80","108.74","31.90K","-1.46%"
"May 28, 2018","110.82","112.02","112.02","110.74","11.00K","-0.66%"
"May 25, 2018","111.56","111.32","111.90","110.86","24.18K","0.76%"
"May 24, 2018","110.72","111.72","112.10","110.42","29.21K","-1.11%"
"May 23, 2018","111.96","113.34","113.34","111.52","25.48K","-1.48%"
"May 22, 2018","113.64","113.12","113.84","112.78","33.73K","0.78%"
"May 18, 2018","112.76","112.94","113.04","112.60","4.88K","-0.28%"
"May 17, 2018","113.08","112.04","113.08","112.04","2.59K","0.84%"
"May 16, 2018","112.14","112.12","112.40","111.88","11.98K","0.20%"
"May 15, 2018","111.92","111.82","112.04","111.54","16.59K","-0.05%"
"May 14, 2018","111.98","112.22","112.22","111.74","19.47K","-0.16%"
"May 11, 2018","112.16","112.40","112.40","111.96","14.52K","-0.25%"
"May 10, 2018","112.44","112.36","112.44","111.62","16.52K","0.61%"
"May 09, 2018","111.76","111.48","111.82","111.32","36.88K","0.22%"
"May 08, 2018","111.52","111.36","111.52","111.16","4.07K","-0.27%"
"May 07, 2018","111.82","110.80","111.90","110.80","12.69K","0.98%"
"May 04, 2018","110.74","110.74","110.74","110.74","-","0.98%"
"May 03, 2018","109.66","110.32","110.44","109.66","22.78K","-0.85%"
"May 02, 2018","110.60","109.44","110.80","109.44","32.40K","1.75%"
"Apr 30, 2018","108.70","108.94","109.00","108.62","14.14K","-0.06%"
"Apr 27, 2018","108.76","108.68","108.99","108.44","38.44K","0.63%"
"Apr 26, 2018","108.08","107.36","108.08","107.30","9.20K","0.80%"
"Apr 25, 2018","107.22","107.50","107.78","106.58","10.67K","-1.14%"
"Apr 24, 2018","108.46","108.88","109.23","107.94","13.77K","-0.24%"
"Apr 23, 2018","108.72","107.84","108.72","107.84","20.39K","0.18%"
"Apr 20, 2018","108.52","108.64","108.76","108.20","4.53K","-0.09%"
